TSP,TSP Name,Eff Gas Day/Time,Avail Cap End Date/Time,Posting Date/Time,LOC,LOC Name,LOC Purp,LOC/QTI,Loc Zn,Total Scheduled Quantity (TSQ),Operationally Available Capacity (OAC),Operating Capacity (Current Capacity),Design Capacity,Contracted Firm Capacity,All Qty Avail,Qty Reason,IT,Meas Basis,Press Base,Press Base Desc,Flow Ind,Cycle
00-679-2451,Midwestern Gas Transmission Company,08/11/22 22:00:00,08/12/22 22:00:00,08/11/22 21:30:22,330277,Nicor - MBP,MQ,DPQ,,0,682500,682500,,0,N,Capacity N/A for this element,,BZ,14.73,PSIA,BD,ID3
00-679-2451,Midwestern Gas Transmission Company,08/11/22 22:00:00,08/12/22 22:00:00,08/11/22 21:30:22,360136,Millsdale,MQ,DPQ,,382122,23678,405800,667152.0,348800,Y,,,BZ,14.73,PSIA,BD,ID3
00-679-2451,Midwestern Gas Transmission Company,08/11/22 22:00:00,08/12/22 22:00:00,08/11/22 21:30:22,368766,Nicor CCB,MQ,DPQ,,0,682500,682500,,0,N,Capacity N/A for this element,,BZ,14.73,PSIA,BD,ID3
00-679-2451,Midwestern Gas Transmission Company,08/11/22 22:00:00,08/12/22 22:00:00,08/11/22 21:30:22,456179,Proliance-SA,MQ,DPQ,,0,157500,157500,,0,N,Capacity N/A for this element,,BZ,14.73,PSIA,BD,ID3
00-679-2451,Midwestern Gas Transmission Company,08/11/22 22:00:00,08/12/22 22:00:00,08/11/22 21:30:22,471954,Sullivan,MQ,DPQ,,45910,148340,194250,192585.0,10000,Y,,,BZ,14.73,PSIA,BD,ID3
00-679-2451,Midwestern Gas Transmission Company,08/11/22 22:00:00,08/12/22 22:00:00,08/11/22 21:30:22,473936,Constellation NE-SA,MQ,DPQ,,0,53629,53629,51075.0,0,Y,,,BZ,14.73,PSIA,BD,ID3
00-679-2451,Midwestern Gas Transmission Company,08/11/22 22:00:00,08/12/22 22:00:00,08/11/22 21:30:22,485401,Walnut Grove,MQ,DPQ,,0,78750,78750,191290.0,75000,Y,,,BZ,14.73,PSIA,BD,ID3
00-679-2451,Midwestern Gas Transmission Company,08/11/22 22:00:00,08/12/22 22:00:00,08/11/22 21:30:22,485405,Boat Dock,MQ,DPQ,,20000,287650,307650,301497.0,45000,Y,,,BZ,14.73,PSIA,D,ID3
00-679-2451,Midwestern Gas Transmission Company,08/11/22 22:00:00,08/12/22 22:00:00,08/11/22 21:30:22,486324,Robinson,MQ,DPQ,,0,0,0,0.0,0,Y,,N,BZ,14.73,PSIA,R,ID3
00-679-2451,Midwestern Gas Transmission Company,08/11/22 22:00:00,08/12/22 22:00:00,08/11/22 21:30:22,695518,Paxton,MQ,DPQ,,0,0,0,0.0,0,Y,,N,BZ,14.73,PSIA,R,ID3
00-679-2451,Midwestern Gas Transmission Company,08/11/22 22:00:00,08/12/22 22:00:00,08/11/22 21:30:22,696639,Scotland REX,MQ,DPQ,,0,0,0,0.0,0,Y,,N,BZ,14.73,PSIA,R,ID3
00-679-2451,Midwestern Gas Transmission Company,08/11/22 22:00:00,08/12/22 22:00:00,08/11/22 21:30:22,880036,PEPL Scotland,MQ,DPQ,,75,11924,11999,293000.0,10000,Y,,,BZ,14.73,PSIA,D,ID3
00-679-2451,Midwestern Gas Transmission Company,08/11/22 22:00:00,08/12/22 22:00:00,08/11/22 21:30:22,966555,Edwardsport,MQ,DPQ,,65000,242650,307650,304720.0,0,Y,,,BZ,14.73,PSIA,D,ID3
00-679-2451,Midwestern Gas Transmission Company,08/11/22 22:00:00,08/12/22 22:00:00,08/11/22 21:30:22,1260523,Ameren SA,MQ,DPQ,,536,159064,159600,1582.0,0,Y,,,BZ,14.73,PSIA,BD,ID3
00-679-2451,Midwestern Gas Transmission Company,08/11/22 22:00:00,08/12/22 22:00:00,08/11/22 21:30:22,1401085,East Portland,MQ,DPQ,,450,4800,5250,5000.0,1500,Y,,,BZ,14.73,PSIA,BD,ID3
00-679-2451,Midwestern Gas Transmission Company,08/11/22 22:00:00,08/12/22 22:00:00,08/11/22 21:30:22,3620,Marshall,M2,RPQ,,0,13481,13481,0.0,0,Y,,,BZ,14.73,PSIA,D,ID3
00-679-2451,Midwestern Gas Transmission Company,08/11/22 22:00:00,08/12/22 22:00:00,08/11/22 21:30:22,3749,Vermillion - CIPS,M2,RPQ,,0,1527,1527,0.0,0,Y,,,BZ,14.73,PSIA,D,ID3
00-679-2451,Midwestern Gas Transmission Company,08/11/22 22:00:00,08/12/22 22:00:00,08/11/22 21:30:22,3801,Cissna Park,M2,RPQ,,0,0,0,0.0,0,Y,,N,BZ,14.73,PSIA,D,ID3
00-679-2451,Midwestern Gas Transmission Company,08/11/22 22:00:00,08/12/22 22:00:00,08/11/22 21:30:22,3802,Gilman,M2,RPQ,,0,0,0,0.0,0,Y,,N,BZ,14.73,PSIA,D,ID3
00-679-2451,Midwestern Gas Transmission Company,08/11/22 22:00:00,08/12/22 22:00:00,08/11/22 21:30:22,3826,Kankakee,M2,RPQ,,0,0,0,0.0,0,Y,,N,BZ,14.73,PSIA,D,ID3
00-679-2451,Midwestern Gas Transmission Company,08/11/22 22:00:00,08/12/22 22:00:00,08/11/22 21:30:22,4128,Oakwood,M2,RPQ,,0,1556,1556,0.0,0,Y,,,BZ,14.73,PSIA,D,ID3
00-679-2451,Midwestern Gas Transmission Company,08/11/22 22:00:00,08/12/22 22:00:00,08/11/22 21:30:22,4130,Armstrong,M2,RPQ,,0,1553,1553,0.0,0,Y,,,BZ,14.73,PSIA,D,ID3
00-679-2451,Midwestern Gas Transmission Company,08/11/22 22:00:00,08/12/22 22:00:00,08/11/22 21:30:22,4131,Potomac - Nicor,M2,RPQ,,0,0,0,0.0,0,Y,,N,BZ,14.73,PSIA,D,ID3
00-679-2451,Midwestern Gas Transmission Company,08/11/22 22:00:00,08/12/22 22:00:00,08/11/22 21:30:22,4132,East Lynn,M2,RPQ,,0,1553,1553,0.0,0,Y,,,BZ,14.73,PSIA,D,ID3
00-679-2451,Midwestern Gas Transmission Company,08/11/22 22:00:00,08/12/22 22:00:00,08/11/22 21:30:22,4133,Rankin,M2,RPQ,,0,0,0,0.0,0,Y,,N,BZ,14.73,PSIA,D,ID3
00-679-2451,Midwestern Gas Transmission Company,08/11/22 22:00:00,08/12/22 22:00:00,08/11/22 21:30:22,4200,Wilmington,M2,RPQ,,0,0,0,0.0,0,Y,,N,BZ,14.73,PSIA,D,ID3
00-679-2451,Midwestern Gas Transmission Company,08/11/22 22:00:00,08/12/22 22:00:00,08/11/22 21:30:22,4201,Joliet - NGPL,M2,RPQ,,0,0,0,0.0,0,Y,,N,BZ,14.73,PSIA,D,ID3
00-679-2451,Midwestern Gas Transmission Company,08/11/22 22:00:00,08/12/22 22:00:00,08/11/22 21:30:22,4202,Rexall Chemical,M2,RPQ,,0,0,0,0.0,0,Y,,N,BZ,14.73,PSIA,D,ID3
00-679-2451,Midwestern Gas Transmission Company,08/11/22 22:00:00,08/12/22 22:00:00,08/11/22 21:30:22,4204,Joliet - ANR,M2,RPQ,,0,367806,367806,367806.0,143506,Y,,,BZ,14.73,PSIA,BD,ID3
00-679-2451,Midwestern Gas Transmission Company,08/11/22 22:00:00,08/12/22 22:00:00,08/11/22 21:30:22,4371,Bicknell,M2,RPQ,,0,77520,77520,77520.0,0,Y,,,BZ,14.73,PSIA,R,ID3
00-679-2451,Midwestern Gas Transmission Company,08/11/22 22:00:00,08/12/22 22:00:00,08/11/22 21:30:22,4445,Holland,M2,RPQ,,0,0,0,0.0,0,Y,,N,BZ,14.73,PSIA,D,ID3
00-679-2451,Midwestern Gas Transmission Company,08/11/22 22:00:00,08/12/22 22:00:00,08/11/22 21:30:22,4487,Grandview,M2,RPQ,,0,0,0,0.0,0,Y,,N,BZ,14.73,PSIA,D,ID3
00-679-2451,Midwestern Gas Transmission Company,08/11/22 22:00:00,08/12/22 22:00:00,08/11/22 21:30:22,4501,Carlisle,M2,RPQ,,0,0,0,0.0,0,Y,,N,BZ,14.73,PSIA,D,ID3
00-679-2451,Midwestern Gas Transmission Company,08/11/22 22:00:00,08/12/22 22:00:00,08/11/22 21:30:22,6077,Morgantown North,M2,RPQ,,0,0,0,0.0,0,Y,,N,BZ,14.73,PSIA,D,ID3
00-679-2451,Midwestern Gas Transmission Company,08/11/22 22:00:00,08/12/22 22:00:00,08/11/22 21:30:22,6135,Whitesville,M2,RPQ,,0,0,0,0.0,0,Y,,N,BZ,14.73,PSIA,D,ID3
00-679-2451,Midwestern Gas Transmission Company,08/11/22 22:00:00,08/12/22 22:00:00,08/11/22 21:30:22,18189,Potomac - Trunkline,M2,RPQ,,0,10380,10380,220056.0,10000,Y,,,BZ,14.73,PSIA,R,ID3
00-679-2451,Midwestern Gas Transmission Company,08/11/22 22:00:00,08/12/22 22:00:00,08/11/22 21:30:22,18234,Chrisney,M2,RPQ,,0,192400,192400,192400.0,0,Y,,,BZ,14.73,PSIA,BD,ID3
00-679-2451,Midwestern Gas Transmission Company,08/11/22 22:00:00,08/12/22 22:00:00,08/11/22 21:30:22,33315,Western Kentucky,M2,RPQ,,0,0,0,0.0,0,Y,,N,BZ,14.73,PSIA,D,ID3
00-679-2451,Midwestern Gas Transmission Company,08/11/22 22:00:00,08/12/22 22:00:00,08/11/22 21:30:22,71145,Union Hill,M2,RPQ,,0,606510,606510,606510.0,0,Y,,,BZ,14.73,PSIA,BD,ID3
00-679-2451,Midwestern Gas Transmission Company,08/11/22 22:00:00,08/12/22 22:00:00,08/11/22 21:30:22,153631,Prison,M2,RPQ,,0,0,0,0.0,0,Y,,N,BZ,14.73,PSIA,D,ID3
00-679-2451,Midwestern Gas Transmission Company,08/11/22 22:00:00,08/12/22 22:00:00,08/11/22 21:30:22,153633,Huntingburg,M2,RPQ,,0,0,0,0.0,0,Y,,N,BZ,14.73,PSIA,D,ID3
00-679-2451,Midwestern Gas Transmission Company,08/11/22 22:00:00,08/12/22 22:00:00,08/11/22 21:30:22,153635,Sigeco,M2,RPQ,,0,0,0,0.0,0,Y,,N,BZ,14.73,PSIA,D,ID3
00-679-2451,Midwestern Gas Transmission Company,08/11/22 22:00:00,08/12/22 22:00:00,08/11/22 21:30:22,193263,Herscher,M2,RPQ,,0,374850,374850,757914.0,45000,Y,,,BZ,14.73,PSIA,R,ID3
00-679-2451,Midwestern Gas Transmission Company,08/11/22 22:00:00,08/12/22 22:00:00,08/11/22 21:30:22,193265,Morgantown South,M2,RPQ,,0,0,0,0.0,0,Y,,N,BZ,14.73,PSIA,D,ID3
00-679-2451,Midwestern Gas Transmission Company,08/11/22 22:00:00,08/12/22 22:00:00,08/11/22 21:30:22,193266,Illinois Power,M2,RPQ,,0,51850,51850,0.0,0,Y,,,BZ,14.73,PSIA,D,ID3
00-679-2451,Midwestern Gas Transmission Company,08/11/22 22:00:00,08/12/22 22:00:00,08/11/22 21:30:22,198233,Perdue Farm,M2,RPQ,,0,0,0,0.0,0,Y,,N,BZ,14.73,PSIA,D,ID3
00-679-2451,Midwestern Gas Transmission Company,08/11/22 22:00:00,08/12/22 22:00:00,08/11/22 21:30:22,216188,Danville,M2,RPQ,,0,10370,10370,0.0,0,Y,,,BZ,14.73,PSIA,D,ID3
00-679-2451,Midwestern Gas Transmission Company,08/11/22 22:00:00,08/12/22 22:00:00,08/11/22 21:30:22,217671,Portland,M2,RPQ,,143045,423955,567000,1861755.0,565520,Y,,,BZ,14.73,PSIA,BD,ID3
00-679-2451,Midwestern Gas Transmission Company,08/11/22 22:00:00,08/12/22 22:00:00,08/11/22 21:30:22,222230,Dundee,M2,RPQ,,0,0,0,0.0,0,Y,,N,BZ,14.73,PSIA,D,ID3
00-679-2451,Midwestern Gas Transmission Company,08/11/22 22:00:00,08/12/22 22:00:00,08/11/22 21:30:22,227982,Channahon,M2,RPQ,,386,346114,346500,365355.0,16673,Y,,,BZ,14.73,PSIA,BD,ID3
00-679-2451,Midwestern Gas Transmission Company,08/11/22 22:00:00,08/12/22 22:00:00,08/11/22 21:30:22,264870,Vigo,M2,RPQ,,0,0,0,0.0,0,Y,,N,BZ,14.73,PSIA,D,ID3
00-679-2451,Midwestern Gas Transmission Company,08/11/22 22:00:00,08/12/22 22:00:00,08/11/22 21:30:22,281203,Wheatland Power,M2,RPQ,,0,315423,315423,0.0,0,Y,,,BZ,14.73,PSIA,D,ID3
00-679-2451,Midwestern Gas Transmission Company,08/11/22 22:00:00,08/12/22 22:00:00,08/11/22 21:30:22,283541,Simpson,M2,RPQ,,0,0,0,0.0,0,Y,,N,BZ,14.73,PSIA,D,ID3
00-679-2451,Midwestern Gas Transmission Company,08/11/22 22:00:00,08/12/22 22:00:00,08/11/22 21:30:22,283544,Scepter,M2,RPQ,,0,0,0,0.0,0,Y,,N,BZ,14.73,PSIA,D,ID3
00-679-2451,Midwestern Gas Transmission Company,08/11/22 22:00:00,08/12/22 22:00:00,08/11/22 21:30:22,283546,Grain Processing,M2,RPQ,,0,0,0,0.0,0,Y,,N,BZ,14.73,PSIA,D,ID3
00-679-2451,Midwestern Gas Transmission Company,08/11/22 22:00:00,08/12/22 22:00:00,08/11/22 21:30:22,283548,Ameren Power,M2,RPQ,,0,2593,2593,0.0,0,Y,,,BZ,14.73,PSIA,D,ID3
00-679-2451,Midwestern Gas Transmission Company,08/11/22 22:00:00,08/12/22 22:00:00,08/11/22 21:30:22,283549,Will County,M2,RPQ,,3545,771409,774954,1334304.0,47692,Y,,,BZ,14.73,PSIA,R,ID3
00-679-2451,Midwestern Gas Transmission Company,08/11/22 22:00:00,08/12/22 22:00:00,08/11/22 21:30:22,283552,Vermillion - Duke,M2,RPQ,,0,207200,207200,0.0,0,Y,,,BZ,14.73,PSIA,D,ID3
00-679-2451,Midwestern Gas Transmission Company,08/11/22 22:00:00,08/12/22 22:00:00,08/11/22 21:30:22,305590,Wabash,M2,RPQ,,0,274572,274572,0.0,0,Y,,,BZ,14.73,PSIA,D,ID3
00-679-2451,Midwestern Gas Transmission Company,08/11/22 22:00:00,08/12/22 22:00:00,08/11/22 21:30:22,305591,Ohio Valley Hub,M2,RPQ,,0,93690,93690,163437.0,0,Y,,,BZ,14.73,PSIA,BD,ID3
00-679-2451,Midwestern Gas Transmission Company,08/11/22 22:00:00,08/12/22 22:00:00,08/11/22 21:30:22,322225,Sugar Creek,M2,RPQ,,0,208200,208200,0.0,0,Y,,,BZ,14.73,PSIA,D,ID3
00-679-2451,Midwestern Gas Transmission Company,08/11/22 22:00:00,08/12/22 22:00:00,08/11/22 21:30:22,327805,Nicor - SA,M2,RPQ,,0,661050,661050,,0,N,Capacity N/A for this element,,BZ,14.73,PSIA,BD,ID3
00-679-2451,Midwestern Gas Transmission Company,08/11/22 22:00:00,08/12/22 22:00:00,08/11/22 21:30:22,330277,Nicor - MBP,M2,RPQ,,0,661050,661050,,0,N,Capacity N/A for this element,,BZ,14.73,PSIA,BD,ID3
00-679-2451,Midwestern Gas Transmission Company,08/11/22 22:00:00,08/12/22 22:00:00,08/11/22 21:30:22,360136,Millsdale,M2,RPQ,,0,457650,457650,489177.0,209000,Y,,,BZ,14.73,PSIA,BD,ID3
00-679-2451,Midwestern Gas Transmission Company,08/11/22 22:00:00,08/12/22 22:00:00,08/11/22 21:30:22,368766,Nicor CCB,M2,RPQ,,0,661050,661050,,0,N,Capacity N/A for this element,,BZ,14.73,PSIA,BD,ID3
00-679-2451,Midwestern Gas Transmission Company,08/11/22 22:00:00,08/12/22 22:00:00,08/11/22 21:30:22,456179,Proliance-SA,M2,RPQ,,0,152550,152550,,0,N,Capacity N/A for this element,,BZ,14.73,PSIA,BD,ID3
00-679-2451,Midwestern Gas Transmission Company,08/11/22 22:00:00,08/12/22 22:00:00,08/11/22 21:30:22,471954,Sullivan,M2,RPQ,,0,192585,192585,192585.0,0,Y,,,BZ,14.73,PSIA,BD,ID3
00-679-2451,Midwestern Gas Transmission Company,08/11/22 22:00:00,08/12/22 22:00:00,08/11/22 21:30:22,473936,Constellation NE-SA,M2,RPQ,,0,51943,51943,51075.0,0,Y,,,BZ,14.73,PSIA,BD,ID3
00-679-2451,Midwestern Gas Transmission Company,08/11/22 22:00:00,08/12/22 22:00:00,08/11/22 21:30:22,485401,Walnut Grove,M2,RPQ,,1500,56404,57904,191290.0,1500,Y,,,BZ,14.73,PSIA,BD,ID3
00-679-2451,Midwestern Gas Transmission Company,08/11/22 22:00:00,08/12/22 22:00:00,08/11/22 21:30:22,485405,Boat Dock,M2,RPQ,,0,0,0,0.0,0,Y,,N,BZ,14.73,PSIA,D,ID3
00-679-2451,Midwestern Gas Transmission Company,08/11/22 22:00:00,08/12/22 22:00:00,08/11/22 21:30:22,486324,Robinson,M2,RPQ,,275,9655,9930,9930.0,0,Y,,,BZ,14.73,PSIA,R,ID3
00-679-2451,Midwestern Gas Transmission Company,08/11/22 22:00:00,08/12/22 22:00:00,08/11/22 21:30:22,695518,Paxton,M2,RPQ,,2400,67980,70380,70380.0,0,Y,,,BZ,14.73,PSIA,R,ID3
00-679-2451,Midwestern Gas Transmission Company,08/11/22 22:00:00,08/12/22 22:00:00,08/11/22 21:30:22,696639,Scotland REX,M2,RPQ,,648091,119259,767350,1032060.0,384232,Y,,,BZ,14.73,PSIA,R,ID3
00-679-2451,Midwestern Gas Transmission Company,08/11/22 22:00:00,08/12/22 22:00:00,08/11/22 21:30:22,880036,PEPL Scotland,M2,RPQ,,0,0,0,0.0,0,Y,,N,BZ,14.73,PSIA,D,ID3
00-679-2451,Midwestern Gas Transmission Company,08/11/22 22:00:00,08/12/22 22:00:00,08/11/22 21:30:22,966555,Edwardsport,M2,RPQ,,19476,285244,304720,0.0,0,Y,,,BZ,14.73,PSIA,D,ID3
00-679-2451,Midwestern Gas Transmission Company,08/11/22 22:00:00,08/12/22 22:00:00,08/11/22 21:30:22,1260523,Ameren SA,M2,RPQ,,0,0,0,1582.0,0,Y,,N,BZ,14.73,PSIA,BD,ID3
00-679-2451,Midwestern Gas Transmission Company,08/11/22 22:00:00,08/12/22 22:00:00,08/11/22 21:30:22,1401085,East Portland,M2,RPQ,,0,5000,5000,5000.0,0,Y,,,BZ,14.73,PSIA,BD,ID3
03-175-2897,"Guardian Pipeline, L.L.C.",08/11/22 22:00:00,08/12/22 09:00:00,08/11/22 21:30:19,81,Flow Past Joliet Station,7S,SGQ,,130237,1184587,1314824,1367824.0,1297119,Y,,,BZ,14.73,PSIA,TD1,ID3
03-175-2897,"Guardian Pipeline, L.L.C.",08/11/22 22:00:00,08/12/22 09:00:00,08/11/22 21:30:19,0,Flow Past Sycamore Station,7S,SGQ,,130237,1255375,1385612,1364432.0,1297119,Y,,,BZ,14.73,PSIA,TD1,ID3
03-175-2897,"Guardian Pipeline, L.L.C.",08/11/22 22:00:00,08/12/22 09:00:00,08/11/22 21:30:19,101,Flow Past Bluff Creek Station,7S,SGQ,,129359,1177626,1306985,1310753.0,1244943,Y,,,BZ,14.73,PSIA,TD1,ID3
03-175-2897,"Guardian Pipeline, L.L.C.",08/11/22 22:00:00,08/12/22 09:00:00,08/11/22 21:30:19,121,Flow Past Ixonia,7S,SGQ,,61950,449858,511808,511808.0,422486,Y,,,BZ,14.73,PSIA,TD1,ID3
03-175-2897,"Guardian Pipeline, L.L.C.",08/11/22 22:00:00,08/12/22 09:00:00,08/11/22 21:30:19,120,Flow Past Fox Valley,7S,SGQ,,49724,228896,278620,278620.0,209705,Y,,,BZ,14.73,PSIA,TD1,ID3
03-175-2897,"Guardian Pipeline, L.L.C.",08/11/22 22:00:00,08/12/22 22:00:00,08/11/22 21:30:19,338687,Joliet ANR,MQ,DPQ,,0,0,0,1540413.0,0,Y,,N,BZ,14.73,PSIA,BD,ID3
03-175-2897,"Guardian Pipeline, L.L.C.",08/11/22 22:00:00,08/12/22 22:00:00,08/11/22 21:30:19,352446,Joliet Alliance,MQ,DPQ,,54403,0,0,0.0,0,Y,,Y,BZ,14.73,PSIA,R,ID3
03-175-2897,"Guardian Pipeline, L.L.C.",08/11/22 22:00:00,08/12/22 22:00:00,08/11/22 21:30:19,359485,Joliet MGT,MQ,DPQ,,0,695360,695360,678304.0,0,Y,,,BZ,14.73,PSIA,BD,ID3
03-175-2897,"Guardian Pipeline, L.L.C.",08/11/22 22:00:00,08/12/22 22:00:00,08/11/22 21:30:19,359487,Joliet NBPL,MQ,DPQ,,0,0,0,0.0,0,Y,,N,BZ,14.73,PSIA,R,ID3
03-175-2897,"Guardian Pipeline, L.L.C.",08/11/22 22:00:00,08/12/22 22:00:00,08/11/22 21:30:19,359488,Rockvale,MQ,DPQ,,4413,412167,416580,405183.0,58561,Y,,,BZ,14.73,PSIA,D,ID3
03-175-2897,"Guardian Pipeline, L.L.C.",08/11/22 22:00:00,08/12/22 22:00:00,08/11/22 21:30:19,359489,Joliet NGPL,MQ,DPQ,,0,0,0,0.0,0,Y,,N,BZ,14.73,PSIA,R,ID3
03-175-2897,"Guardian Pipeline, L.L.C.",08/11/22 22:00:00,08/12/22 22:00:00,08/11/22 21:30:19,359490,Bluff Creek WG,MQ,DPQ,,20996,568364,589360,572680.0,337415,Y,,,BZ,14.73,PSIA,D,ID3
03-175-2897,"Guardian Pipeline, L.L.C.",08/11/22 22:00:00,08/12/22 22:00:00,08/11/22 21:30:19,359491,Bluff Creek NNG,MQ,DPQ,,0,0,0,363590.0,0,Y,,N,BZ,14.73,PSIA,BD,ID3
03-175-2897,"Guardian Pipeline, L.L.C.",08/11/22 22:00:00,08/12/22 22:00:00,08/11/22 21:30:19,359493,Walworth,MQ,DPQ,,1828,95692,97520,94760.0,52176,Y,,,BZ,14.73,PSIA,D,ID3
03-175-2897,"Guardian Pipeline, L.L.C.",08/11/22 22:00:00,08/12/22 22:00:00,08/11/22 21:30:19,359508,Joliet Peoples,MQ,DPQ,,0,196100,196100,189625.0,0,Y,,,BZ,14.73,PSIA,BD,ID3
03-175-2897,"Guardian Pipeline, L.L.C.",08/11/22 22:00:00,08/12/22 22:00:00,08/11/22 21:30:19,379832,Ixonia,MQ,DPQ,,42000,1136720,1178720,1145360.0,426481,Y,,,BZ,14.73,PSIA,D,ID3
03-175-2897,"Guardian Pipeline, L.L.C.",08/11/22 22:00:00,08/12/22 22:00:00,08/11/22 21:30:19,394756,Joliet Vector,MQ,DPQ,,301382,704558,1005940,976521.0,0,Y,,,BZ,14.73,PSIA,BD,ID3
03-175-2897,"Guardian Pipeline, L.L.C.",08/11/22 22:00:00,08/12/22 22:00:00,08/11/22 21:30:19,778098,Rubicon,MQ,DPQ,,0,48937,48937,190550.0,40782,Y,,,BZ,14.73,PSIA,D,ID3
03-175-2897,"Guardian Pipeline, L.L.C.",08/11/22 22:00:00,08/12/22 22:00:00,08/11/22 21:30:19,778102,Fox Valley,MQ,DPQ,,4526,124544,129070,427450.0,107559,Y,,,BZ,14.73,PSIA,D,ID3
03-175-2897,"Guardian Pipeline, L.L.C.",08/11/22 22:00:00,08/12/22 22:00:00,08/11/22 21:30:19,778106,Chilton,MQ,DPQ,,2800,3001,5801,27810.0,4835,Y,,,BZ,14.73,PSIA,D,ID3
03-175-2897,"Guardian Pipeline, L.L.C.",08/11/22 22:00:00,08/12/22 22:00:00,08/11/22 21:30:19,778110,Denmark,MQ,DPQ,,4000,46880,50880,110210.0,38400,Y,,,BZ,14.73,PSIA,D,ID3
03-175-2897,"Guardian Pipeline, L.L.C.",08/11/22 22:00:00,08/12/22 22:00:00,08/11/22 21:30:19,778114,SW Greenbay,MQ,DPQ,,724,71012,71736,110210.0,59780,Y,,,BZ,14.73,PSIA,D,ID3
03-175-2897,"Guardian Pipeline, L.L.C.",08/11/22 22:00:00,08/12/22 22:00:00,08/11/22 21:30:19,778118,West Greenbay,MQ,DPQ,,24500,91394,115894,190550.0,83925,Y,,,BZ,14.73,PSIA,D,ID3
03-175-2897,"Guardian Pipeline, L.L.C.",08/11/22 22:00:00,08/12/22 22:00:00,08/11/22 21:30:19,778122,Sheboygan,MQ,DPQ,,2700,40025,42725,190550.0,35605,Y,,,BZ,14.73,PSIA,D,ID3
03-175-2897,"Guardian Pipeline, L.L.C.",08/11/22 22:00:00,08/12/22 22:00:00,08/11/22 21:30:19,854538,DO NOT USE -Alliance-ANR,MQ,DPQ,,0,0,0,0.0,0,Y,,N,BZ,14.73,PSIA,R,ID3
03-175-2897,"Guardian Pipeline, L.L.C.",08/11/22 22:00:00,08/12/22 22:00:00,08/11/22 21:30:19,880001,VAPP,MQ,DPQ,,0,0,0,100.0,0,Y,,N,BZ,14.73,PSIA,D,ID3
03-175-2897,"Guardian Pipeline, L.L.C.",08/11/22 22:00:00,08/12/22 22:00:00,08/11/22 21:30:19,880022,Kaukauna,MQ,DPQ,,20000,178220,198220,187000.0,25600,Y,,,BZ,14.73,PSIA,D,ID3
03-175-2897,"Guardian Pipeline, L.L.C.",08/11/22 22:00:00,08/12/22 22:00:00,08/11/22 21:30:19,880033,Eden,MQ,DPQ,,1800,3700,5500,5000.0,0,Y,,,BZ,14.73,PSIA,D,ID3
03-175-2897,"Guardian Pipeline, L.L.C.",08/11/22 22:00:00,08/12/22 22:00:00,08/11/22 21:30:19,880039,Mayville,MQ,DPQ,,3400,26600,30000,30000.0,24000,Y,,,BZ,14.73,PSIA,D,ID3
03-175-2897,"Guardian Pipeline, L.L.C.",08/11/22 22:00:00,08/12/22 22:00:00,08/11/22 21:30:19,880042,Kaukauna #2,MQ,DPQ,,500,186500,187000,187000.0,2000,Y,,,BZ,14.73,PSIA,D,ID3
03-175-2897,"Guardian Pipeline, L.L.C.",08/11/22 22:00:00,08/12/22 22:00:00,08/11/22 21:30:19,880045,Air Liquide - Glacier Ridge,MQ,DPQ,,0,0,0,0.0,0,Y,,N,BZ,14.73,PSIA,R,ID3
03-175-2897,"Guardian Pipeline, L.L.C.",08/11/22 22:00:00,08/12/22 22:00:00,08/11/22 21:30:19,880048,Holsum Dairy,MQ,DPQ,,0,0,0,0.0,0,Y,,N,BZ,14.73,PSIA,R,ID3
03-175-2897,"Guardian Pipeline, L.L.C.",08/11/22 22:00:00,08/12/22 22:00:00,08/11/22 21:30:19,880051,Mallard Ridge,MQ,DPQ,,0,0,0,0.0,0,Y,,N,BZ,14.73,PSIA,R,ID3
03-175-2897,"Guardian Pipeline, L.L.C.",08/11/22 22:00:00,08/12/22 22:00:00,08/11/22 21:30:19,1229697,Bluewater Hub,MQ,DPQ,,0,200000,200000,200000.0,0,Y,,,BZ,14.73,PSIA,BD,ID3
03-175-2897,"Guardian Pipeline, L.L.C.",08/11/22 22:00:00,08/12/22 22:00:00,08/11/22 21:30:19,338687,Joliet ANR,M2,RPQ,,0,1586820,1586820,1540413.0,178266,Y,,,BZ,14.73,PSIA,BD,ID3
03-175-2897,"Guardian Pipeline, L.L.C.",08/11/22 22:00:00,08/12/22 22:00:00,08/11/22 21:30:19,352446,Joliet Alliance,M2,RPQ,,103900,1286820,1390720,1350048.0,202462,Y,,,BZ,14.73,PSIA,R,ID3
03-175-2897,"Guardian Pipeline, L.L.C.",08/11/22 22:00:00,08/12/22 22:00:00,08/11/22 21:30:19,359485,Joliet MGT,M2,RPQ,,382122,313238,695360,678304.0,126631,Y,,,BZ,14.73,PSIA,BD,ID3
03-175-2897,"Guardian Pipeline, L.L.C.",08/11/22 22:00:00,08/12/22 22:00:00,08/11/22 21:30:19,359487,Joliet NBPL,M2,RPQ,,0,928560,928560,905784.0,17100,Y,,,BZ,14.73,PSIA,R,ID3
03-175-2897,"Guardian Pipeline, L.L.C.",08/11/22 22:00:00,08/12/22 22:00:00,08/11/22 21:30:19,359488,Rockvale,M2,RPQ,,0,0,0,0.0,0,Y,,N,BZ,14.73,PSIA,D,ID3
